,url,amount,bakers
2786,https://www.hooandja.ee/projekt/ansambel-antsud-album-aja-lood,15,28
2787,https://www.hooandja.ee/projekt/ansambel-antsud-album-aja-lood,25,12
2788,https://www.hooandja.ee/projekt/ansambel-antsud-album-aja-lood,50,2
2789,https://www.hooandja.ee/projekt/ansambel-antsud-album-aja-lood,75,5
2790,https://www.hooandja.ee/projekt/ansambel-antsud-album-aja-lood,700,0
2791,https://www.hooandja.ee/projekt/ansambel-antsud-album-aja-lood,1200,0
2792,https://www.hooandja.ee/projekt/taas-uks-reklaamivaba-aasta-hingele-pai-ajakirjaga,5,6
2793,https://www.hooandja.ee/projekt/taas-uks-reklaamivaba-aasta-hingele-pai-ajakirjaga,10,34
2794,https://www.hooandja.ee/projekt/taas-uks-reklaamivaba-aasta-hingele-pai-ajakirjaga,25,12
2795,https://www.hooandja.ee/projekt/taas-uks-reklaamivaba-aasta-hingele-pai-ajakirjaga,35,67
2796,https://www.hooandja.ee/projekt/taas-uks-reklaamivaba-aasta-hingele-pai-ajakirjaga,50,11
2797,https://www.hooandja.ee/projekt/taas-uks-reklaamivaba-aasta-hingele-pai-ajakirjaga,65,8
2798,https://www.hooandja.ee/projekt/taas-uks-reklaamivaba-aasta-hingele-pai-ajakirjaga,290,0
2799,https://www.hooandja.ee/projekt/estival-folk,5,12
2800,https://www.hooandja.ee/projekt/estival-folk,10,1
2801,https://www.hooandja.ee/projekt/estival-folk,20,3
2802,https://www.hooandja.ee/projekt/estival-folk,30,0
2803,https://www.hooandja.ee/projekt/estival-folk,50,0
2804,https://www.hooandja.ee/projekt/estival-folk,100,5
2805,https://www.hooandja.ee/projekt/estival-folk,200,1
2806,https://www.hooandja.ee/projekt/anne-adamsi-vinuulplaat-lainud-aegade-motted,5,1
2807,https://www.hooandja.ee/projekt/anne-adamsi-vinuulplaat-lainud-aegade-motted,10,4
2808,https://www.hooandja.ee/projekt/anne-adamsi-vinuulplaat-lainud-aegade-motted,20,5
2809,https://www.hooandja.ee/projekt/anne-adamsi-vinuulplaat-lainud-aegade-motted,30,4
2810,https://www.hooandja.ee/projekt/anne-adamsi-vinuulplaat-lainud-aegade-motted,50,3
2811,https://www.hooandja.ee/projekt/anne-adamsi-vinuulplaat-lainud-aegade-motted,100,0
2812,https://www.hooandja.ee/projekt/anne-adamsi-vinuulplaat-lainud-aegade-motted,300,0
2813,https://www.hooandja.ee/projekt/anne-adamsi-vinuulplaat-lainud-aegade-motted,500,0
2814,https://www.hooandja.ee/projekt/anne-adamsi-vinuulplaat-lainud-aegade-motted,750,1
2815,https://www.hooandja.ee/projekt/anne-adamsi-vinuulplaat-lainud-aegade-motted,1000,0
2816,https://www.hooandja.ee/projekt/naiskoori-emajoe-laulikud-kontsert-etendus-15-magamata-aastat,5,8
2817,https://www.hooandja.ee/projekt/naiskoori-emajoe-laulikud-kontsert-etendus-15-magamata-aastat,10,8
2818,https://www.hooandja.ee/projekt/naiskoori-emajoe-laulikud-kontsert-etendus-15-magamata-aastat,20,20
2819,https://www.hooandja.ee/projekt/naiskoori-emajoe-laulikud-kontsert-etendus-15-magamata-aastat,30,15
2820,https://www.hooandja.ee/projekt/naiskoori-emajoe-laulikud-kontsert-etendus-15-magamata-aastat,50,3
2821,https://www.hooandja.ee/projekt/naiskoori-emajoe-laulikud-kontsert-etendus-15-magamata-aastat,80,3
2822,https://www.hooandja.ee/projekt/naiskoori-emajoe-laulikud-kontsert-etendus-15-magamata-aastat,150,0
2823,https://www.hooandja.ee/projekt/naiskoori-emajoe-laulikud-kontsert-etendus-15-magamata-aastat,300,1
2824,https://www.hooandja.ee/projekt/djembed-rakvere-triinu-lasteaiale,5,7
2825,https://www.hooandja.ee/projekt/djembed-rakvere-triinu-lasteaiale,10,20
2826,https://www.hooandja.ee/projekt/djembed-rakvere-triinu-lasteaiale,20,8
2827,https://www.hooandja.ee/projekt/djembed-rakvere-triinu-lasteaiale,50,3
2828,https://www.hooandja.ee/projekt/catlin-magi-cd-mu-pill-parmupill,5,3
2829,https://www.hooandja.ee/projekt/catlin-magi-cd-mu-pill-parmupill,7,4
2830,https://www.hooandja.ee/projekt/catlin-magi-cd-mu-pill-parmupill,10,26
2831,https://www.hooandja.ee/projekt/catlin-magi-cd-mu-pill-parmupill,15,24
2832,https://www.hooandja.ee/projekt/catlin-magi-cd-mu-pill-parmupill,18,3
2833,https://www.hooandja.ee/projekt/catlin-magi-cd-mu-pill-parmupill,20,4
2834,https://www.hooandja.ee/projekt/catlin-magi-cd-mu-pill-parmupill,30,2
2835,https://www.hooandja.ee/projekt/catlin-magi-cd-mu-pill-parmupill,45,10
2836,https://www.hooandja.ee/projekt/catlin-magi-cd-mu-pill-parmupill,45,1
2837,https://www.hooandja.ee/projekt/catlin-magi-cd-mu-pill-parmupill,180,1
2838,https://www.hooandja.ee/projekt/catlin-magi-cd-mu-pill-parmupill,500,0
2839,https://www.hooandja.ee/projekt/moekonkurss-roosad-kaarid-2018,10,10
2840,https://www.hooandja.ee/projekt/moekonkurss-roosad-kaarid-2018,15,2
2841,https://www.hooandja.ee/projekt/moekonkurss-roosad-kaarid-2018,25,9
2842,https://www.hooandja.ee/projekt/moekonkurss-roosad-kaarid-2018,50,7
2843,https://www.hooandja.ee/projekt/moekonkurss-roosad-kaarid-2018,100,3
2844,https://www.hooandja.ee/projekt/moekonkurss-roosad-kaarid-2018,250,0
2845,https://www.hooandja.ee/projekt/moekonkurss-roosad-kaarid-2018,500,0
2846,https://www.hooandja.ee/projekt/moekonkurss-roosad-kaarid-2018,1000,1
2847,https://www.hooandja.ee/projekt/album-lapivaip-100,5,22
2848,https://www.hooandja.ee/projekt/album-lapivaip-100,10,52
2849,https://www.hooandja.ee/projekt/album-lapivaip-100,20,24
2850,https://www.hooandja.ee/projekt/album-lapivaip-100,30,72
2851,https://www.hooandja.ee/projekt/album-lapivaip-100,50,19
2852,https://www.hooandja.ee/projekt/album-lapivaip-100,100,10
2853,https://www.hooandja.ee/projekt/album-lapivaip-100,500,1
2854,https://www.hooandja.ee/projekt/naituse-olen-eestlane-kataloog-raamat,10,5
2855,https://www.hooandja.ee/projekt/naituse-olen-eestlane-kataloog-raamat,20,28
2856,https://www.hooandja.ee/projekt/naituse-olen-eestlane-kataloog-raamat,30,11
2857,https://www.hooandja.ee/projekt/naituse-olen-eestlane-kataloog-raamat,50,2
2858,https://www.hooandja.ee/projekt/naituse-olen-eestlane-kataloog-raamat,100,1
2859,https://www.hooandja.ee/projekt/podarok-ko-stoletiyu-estonii-kalendar-1022018-31012019-gg,1,59
2860,https://www.hooandja.ee/projekt/podarok-ko-stoletiyu-estonii-kalendar-1022018-31012019-gg,5,38
2861,https://www.hooandja.ee/projekt/podarok-ko-stoletiyu-estonii-kalendar-1022018-31012019-gg,10,30
2862,https://www.hooandja.ee/projekt/podarok-ko-stoletiyu-estonii-kalendar-1022018-31012019-gg,30,4
2863,https://www.hooandja.ee/projekt/podarok-ko-stoletiyu-estonii-kalendar-1022018-31012019-gg,50,0
2864,https://www.hooandja.ee/projekt/podarok-ko-stoletiyu-estonii-kalendar-1022018-31012019-gg,100,0
2865,https://www.hooandja.ee/projekt/podarok-ko-stoletiyu-estonii-kalendar-1022018-31012019-gg,500,0
2866,https://www.hooandja.ee/projekt/tuleetenduskunsti-festival-faw-cup-2018,35,6
2867,https://www.hooandja.ee/projekt/tuleetenduskunsti-festival-faw-cup-2018,50,0
2868,https://www.hooandja.ee/projekt/tuleetenduskunsti-festival-faw-cup-2018,75,0
2869,https://www.hooandja.ee/projekt/tuleetenduskunsti-festival-faw-cup-2018,100,0
2870,https://www.hooandja.ee/projekt/tuleetenduskunsti-festival-faw-cup-2018,150,0
2871,https://www.hooandja.ee/projekt/tuleetenduskunsti-festival-faw-cup-2018,200,1
2872,https://www.hooandja.ee/projekt/toeta-alustava-disaineri-loomingut-sina-errier,5,1
2873,https://www.hooandja.ee/projekt/toeta-alustava-disaineri-loomingut-sina-errier,10,1
2874,https://www.hooandja.ee/projekt/toeta-alustava-disaineri-loomingut-sina-errier,20,13
2875,https://www.hooandja.ee/projekt/toeta-alustava-disaineri-loomingut-sina-errier,50,7
2876,https://www.hooandja.ee/projekt/toeta-alustava-disaineri-loomingut-sina-errier,100,10
2877,https://www.hooandja.ee/projekt/toeta-alustava-disaineri-loomingut-sina-errier,200,1
2878,https://www.hooandja.ee/projekt/toeta-alustava-disaineri-loomingut-sina-errier,350,2
2879,https://www.hooandja.ee/projekt/toeta-alustava-disaineri-loomingut-sina-errier,700,1
2880,https://www.hooandja.ee/projekt/toeta-alustava-disaineri-loomingut-sina-errier,1400,1
2881,https://www.hooandja.ee/projekt/kolme-porsakese-teaduskast,5,12
2882,https://www.hooandja.ee/projekt/kolme-porsakese-teaduskast,15,14
2883,https://www.hooandja.ee/projekt/kolme-porsakese-teaduskast,30,14
2884,https://www.hooandja.ee/projekt/kolme-porsakese-teaduskast,60,12
2885,https://www.hooandja.ee/projekt/kolme-porsakese-teaduskast,150,3
2886,https://www.hooandja.ee/projekt/kolme-porsakese-teaduskast,250,1
2887,https://www.hooandja.ee/projekt/eesti-labi-100-silmapaari,5,19
2888,https://www.hooandja.ee/projekt/eesti-labi-100-silmapaari,10,25
2889,https://www.hooandja.ee/projekt/eesti-labi-100-silmapaari,20,15
2890,https://www.hooandja.ee/projekt/eesti-labi-100-silmapaari,45,156
2891,https://www.hooandja.ee/projekt/eesti-labi-100-silmapaari,100,22
2892,https://www.hooandja.ee/projekt/eesti-labi-100-silmapaari,350,1
2893,https://www.hooandja.ee/projekt/eesti-labi-100-silmapaari,500,2
2894,https://www.hooandja.ee/projekt/eesti-labi-100-silmapaari,1500,0
2895,https://www.hooandja.ee/projekt/anneta-memmede-taatide-uksinduse-leevendamiseks,5,27
2896,https://www.hooandja.ee/projekt/anneta-memmede-taatide-uksinduse-leevendamiseks,10,27
2897,https://www.hooandja.ee/projekt/anneta-memmede-taatide-uksinduse-leevendamiseks,15,29
2898,https://www.hooandja.ee/projekt/anneta-memmede-taatide-uksinduse-leevendamiseks,25,20
2899,https://www.hooandja.ee/projekt/anneta-memmede-taatide-uksinduse-leevendamiseks,50,5
2900,https://www.hooandja.ee/projekt/ara-tee-ilutulestikku-toeta-vahihaigeid-lapsi,10,35
2901,https://www.hooandja.ee/projekt/ara-tee-ilutulestikku-toeta-vahihaigeid-lapsi,25,7
2902,https://www.hooandja.ee/projekt/ara-tee-ilutulestikku-toeta-vahihaigeid-lapsi,50,1
2903,https://www.hooandja.ee/projekt/ara-tee-ilutulestikku-toeta-vahihaigeid-lapsi,100,5
2904,https://www.hooandja.ee/projekt/maespordi-uued-voimalused-nomme-lumeparki,3,19
2905,https://www.hooandja.ee/projekt/maespordi-uued-voimalused-nomme-lumeparki,5,2
2906,https://www.hooandja.ee/projekt/maespordi-uued-voimalused-nomme-lumeparki,8,1
2907,https://www.hooandja.ee/projekt/maespordi-uued-voimalused-nomme-lumeparki,10,8
2908,https://www.hooandja.ee/projekt/maespordi-uued-voimalused-nomme-lumeparki,15,3
2909,https://www.hooandja.ee/projekt/maespordi-uued-voimalused-nomme-lumeparki,25,12
2910,https://www.hooandja.ee/projekt/maespordi-uued-voimalused-nomme-lumeparki,50,5
2911,https://www.hooandja.ee/projekt/maespordi-uued-voimalused-nomme-lumeparki,120,4
2912,https://www.hooandja.ee/projekt/maespordi-uued-voimalused-nomme-lumeparki,190,4
2913,https://www.hooandja.ee/projekt/maespordi-uued-voimalused-nomme-lumeparki,350,2
2914,https://www.hooandja.ee/projekt/maespordi-uued-voimalused-nomme-lumeparki,1000,2
2915,https://www.hooandja.ee/projekt/vaikelinna-baleriinid-rahvusvahelisele-tantsufestivalile,1,5
2916,https://www.hooandja.ee/projekt/vaikelinna-baleriinid-rahvusvahelisele-tantsufestivalile,5,9
2917,https://www.hooandja.ee/projekt/vaikelinna-baleriinid-rahvusvahelisele-tantsufestivalile,15,4
2918,https://www.hooandja.ee/projekt/vaikelinna-baleriinid-rahvusvahelisele-tantsufestivalile,30,7
2919,https://www.hooandja.ee/projekt/vaikelinna-baleriinid-rahvusvahelisele-tantsufestivalile,50,7
2920,https://www.hooandja.ee/projekt/vaikelinna-baleriinid-rahvusvahelisele-tantsufestivalile,200,0
2921,https://www.hooandja.ee/projekt/vaikelinna-baleriinid-rahvusvahelisele-tantsufestivalile,500,0
2922,https://www.hooandja.ee/projekt/jouluvana-postkontor-2017,5,31
2923,https://www.hooandja.ee/projekt/jouluvana-postkontor-2017,10,16
2924,https://www.hooandja.ee/projekt/jouluvana-postkontor-2017,25,5
2925,https://www.hooandja.ee/projekt/jouluvana-postkontor-2017,75,1
2926,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-101-lennu-kabaree-etendus,5,2
2927,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-101-lennu-kabaree-etendus,10,10
2928,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-101-lennu-kabaree-etendus,20,22
2929,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-101-lennu-kabaree-etendus,35,0
2930,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-101-lennu-kabaree-etendus,50,6
2931,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-101-lennu-kabaree-etendus,100,3
2932,https://www.hooandja.ee/projekt/saaremaa-uhisgumnaasiumi-101-lennu-kabaree-etendus,200,0
2933,https://www.hooandja.ee/projekt/hele-liis-paikese-videoblogi-uuele-tasemele,5,19
2934,https://www.hooandja.ee/projekt/hele-liis-paikese-videoblogi-uuele-tasemele,10,12
2935,https://www.hooandja.ee/projekt/hele-liis-paikese-videoblogi-uuele-tasemele,25,3
2936,https://www.hooandja.ee/projekt/hele-liis-paikese-videoblogi-uuele-tasemele,50,7
2937,https://www.hooandja.ee/projekt/hele-liis-paikese-videoblogi-uuele-tasemele,100,0
2938,https://www.hooandja.ee/projekt/joosep-korvits-debuutalbum,5,5
2939,https://www.hooandja.ee/projekt/joosep-korvits-debuutalbum,15,26
2940,https://www.hooandja.ee/projekt/joosep-korvits-debuutalbum,25,20
2941,https://www.hooandja.ee/projekt/joosep-korvits-debuutalbum,60,2
2942,https://www.hooandja.ee/projekt/joosep-korvits-debuutalbum,100,0
2943,https://www.hooandja.ee/projekt/joosep-korvits-debuutalbum,300,3
2944,https://www.hooandja.ee/projekt/joosep-korvits-debuutalbum,700,0
2945,https://www.hooandja.ee/projekt/muusika-sudames,5,8
2946,https://www.hooandja.ee/projekt/muusika-sudames,10,10
2947,https://www.hooandja.ee/projekt/muusika-sudames,25,0
2948,https://www.hooandja.ee/projekt/muusika-sudames,50,3
2949,https://www.hooandja.ee/projekt/muusika-sudames,100,1
2950,https://www.hooandja.ee/projekt/edasi,10,72
2951,https://www.hooandja.ee/projekt/edasi,20,33
2952,https://www.hooandja.ee/projekt/edasi,50,35
2953,https://www.hooandja.ee/projekt/edasi,100,18
2954,https://www.hooandja.ee/projekt/edasi,500,2
2955,https://www.hooandja.ee/projekt/edasi,1000,1
2956,https://www.hooandja.ee/projekt/edasi,3000,0
2957,https://www.hooandja.ee/projekt/mulgimaa-noorteorkester,5,4
2958,https://www.hooandja.ee/projekt/mulgimaa-noorteorkester,10,29
2959,https://www.hooandja.ee/projekt/mulgimaa-noorteorkester,20,12
2960,https://www.hooandja.ee/projekt/mulgimaa-noorteorkester,50,9
2961,https://www.hooandja.ee/projekt/mulgimaa-noorteorkester,100,6
2962,https://www.hooandja.ee/projekt/mulgimaa-noorteorkester,500,1
2963,https://www.hooandja.ee/projekt/roma-laste-ja-fotograaf-annika-haasi-raamat-meie-mustlased,7,31
2964,https://www.hooandja.ee/projekt/roma-laste-ja-fotograaf-annika-haasi-raamat-meie-mustlased,15,29
2965,https://www.hooandja.ee/projekt/roma-laste-ja-fotograaf-annika-haasi-raamat-meie-mustlased,25,12
2966,https://www.hooandja.ee/projekt/roma-laste-ja-fotograaf-annika-haasi-raamat-meie-mustlased,35,30
2967,https://www.hooandja.ee/projekt/roma-laste-ja-fotograaf-annika-haasi-raamat-meie-mustlased,50,8
2968,https://www.hooandja.ee/projekt/roma-laste-ja-fotograaf-annika-haasi-raamat-meie-mustlased,100,11
2969,https://www.hooandja.ee/projekt/roma-laste-ja-fotograaf-annika-haasi-raamat-meie-mustlased,350,2
2970,https://www.hooandja.ee/projekt/roma-laste-ja-fotograaf-annika-haasi-raamat-meie-mustlased,500,2
2971,https://www.hooandja.ee/projekt/eesti-parimuskultuur-maailma-loppu,5,6
2972,https://www.hooandja.ee/projekt/eesti-parimuskultuur-maailma-loppu,10,5
2973,https://www.hooandja.ee/projekt/eesti-parimuskultuur-maailma-loppu,15,15
2974,https://www.hooandja.ee/projekt/eesti-parimuskultuur-maailma-loppu,25,4
2975,https://www.hooandja.ee/projekt/eesti-parimuskultuur-maailma-loppu,50,1
2976,https://www.hooandja.ee/projekt/eesti-parimuskultuur-maailma-loppu,100,2
2977,https://www.hooandja.ee/projekt/eesti-parimuskultuur-maailma-loppu,150,0
2978,https://www.hooandja.ee/projekt/eesti-parimuskultuur-maailma-loppu,300,0
2979,https://www.hooandja.ee/projekt/eesti-parimuskultuur-maailma-loppu,800,0
2980,https://www.hooandja.ee/projekt/fotonaitus-kaigud-rajal,5,4
2981,https://www.hooandja.ee/projekt/fotonaitus-kaigud-rajal,15,6
2982,https://www.hooandja.ee/projekt/fotonaitus-kaigud-rajal,30,11
2983,https://www.hooandja.ee/projekt/fotonaitus-kaigud-rajal,75,1
2984,https://www.hooandja.ee/projekt/fotonaitus-kaigud-rajal,150,1
2985,https://www.hooandja.ee/projekt/maakuu-debuutalbum-maast-kuuni,5,17
2986,https://www.hooandja.ee/projekt/maakuu-debuutalbum-maast-kuuni,10,10
2987,https://www.hooandja.ee/projekt/maakuu-debuutalbum-maast-kuuni,15,17
2988,https://www.hooandja.ee/projekt/maakuu-debuutalbum-maast-kuuni,30,12
2989,https://www.hooandja.ee/projekt/maakuu-debuutalbum-maast-kuuni,50,13
2990,https://www.hooandja.ee/projekt/maakuu-debuutalbum-maast-kuuni,100,4
2991,https://www.hooandja.ee/projekt/maakuu-debuutalbum-maast-kuuni,150,2
2992,https://www.hooandja.ee/projekt/maakuu-debuutalbum-maast-kuuni,250,0
2993,https://www.hooandja.ee/projekt/maakuu-debuutalbum-maast-kuuni,500,0
2994,https://www.hooandja.ee/projekt/maakuu-debuutalbum-maast-kuuni,1000,0
2995,https://www.hooandja.ee/projekt/andres-alaru-debuutalbumi-avaldamine,7,15
2996,https://www.hooandja.ee/projekt/andres-alaru-debuutalbumi-avaldamine,15,37
2997,https://www.hooandja.ee/projekt/andres-alaru-debuutalbumi-avaldamine,25,18
2998,https://www.hooandja.ee/projekt/andres-alaru-debuutalbumi-avaldamine,35,1
2999,https://www.hooandja.ee/projekt/andres-alaru-debuutalbumi-avaldamine,50,7
3000,https://www.hooandja.ee/projekt/andres-alaru-debuutalbumi-avaldamine,100,2
3001,https://www.hooandja.ee/projekt/andres-alaru-debuutalbumi-avaldamine,300,1
3002,https://www.hooandja.ee/projekt/mari-kalkuni-vinuulplaat-ilmamotsan,5,2
3003,https://www.hooandja.ee/projekt/mari-kalkuni-vinuulplaat-ilmamotsan,7,2
3004,https://www.hooandja.ee/projekt/mari-kalkuni-vinuulplaat-ilmamotsan,10,15
3005,https://www.hooandja.ee/projekt/mari-kalkuni-vinuulplaat-ilmamotsan,15,32
3006,https://www.hooandja.ee/projekt/mari-kalkuni-vinuulplaat-ilmamotsan,20,5
3007,https://www.hooandja.ee/projekt/mari-kalkuni-vinuulplaat-ilmamotsan,25,39
3008,https://www.hooandja.ee/projekt/mari-kalkuni-vinuulplaat-ilmamotsan,30,9
3009,https://www.hooandja.ee/projekt/mari-kalkuni-vinuulplaat-ilmamotsan,45,2
3010,https://www.hooandja.ee/projekt/mari-kalkuni-vinuulplaat-ilmamotsan,100,4
3011,https://www.hooandja.ee/projekt/mari-kalkuni-vinuulplaat-ilmamotsan,500,0
3012,https://www.hooandja.ee/projekt/vaikse-printsi-erivaljaanne,5,28
3013,https://www.hooandja.ee/projekt/vaikse-printsi-erivaljaanne,10,55
3014,https://www.hooandja.ee/projekt/vaikse-printsi-erivaljaanne,25,27
3015,https://www.hooandja.ee/projekt/vaikse-printsi-erivaljaanne,50,6
3016,https://www.hooandja.ee/projekt/vaikse-printsi-erivaljaanne,100,136
3017,https://www.hooandja.ee/projekt/vaikse-printsi-erivaljaanne,250,3
3018,https://www.hooandja.ee/projekt/saadame-viktoria-maailma-vallutama,5,5
3019,https://www.hooandja.ee/projekt/saadame-viktoria-maailma-vallutama,10,1
3020,https://www.hooandja.ee/projekt/saadame-viktoria-maailma-vallutama,25,3
3021,https://www.hooandja.ee/projekt/saadame-viktoria-maailma-vallutama,45,2
3022,https://www.hooandja.ee/projekt/saadame-viktoria-maailma-vallutama,150,0
3023,https://www.hooandja.ee/projekt/saadame-viktoria-maailma-vallutama,500,0
3024,https://www.hooandja.ee/projekt/empire-debuutalbum,5,4
3025,https://www.hooandja.ee/projekt/empire-debuutalbum,10,7
3026,https://www.hooandja.ee/projekt/empire-debuutalbum,15,12
3027,https://www.hooandja.ee/projekt/empire-debuutalbum,25,10
3028,https://www.hooandja.ee/projekt/empire-debuutalbum,50,5
3029,https://www.hooandja.ee/projekt/empire-debuutalbum,100,0
3030,https://www.hooandja.ee/projekt/empire-debuutalbum,200,0
3031,https://www.hooandja.ee/projekt/empire-debuutalbum,300,1
3032,https://www.hooandja.ee/projekt/empire-debuutalbum,500,0
3033,https://www.hooandja.ee/projekt/luuleraamat-lammas-versus-sammal,5,3
3034,https://www.hooandja.ee/projekt/luuleraamat-lammas-versus-sammal,10,16
3035,https://www.hooandja.ee/projekt/luuleraamat-lammas-versus-sammal,20,17
3036,https://www.hooandja.ee/projekt/luuleraamat-lammas-versus-sammal,50,4
3037,https://www.hooandja.ee/projekt/luuleraamat-lammas-versus-sammal,100,1
3038,https://www.hooandja.ee/projekt/ilm-debuutalbum,5,12
3039,https://www.hooandja.ee/projekt/ilm-debuutalbum,10,24
3040,https://www.hooandja.ee/projekt/ilm-debuutalbum,20,7
3041,https://www.hooandja.ee/projekt/ilm-debuutalbum,25,14
3042,https://www.hooandja.ee/projekt/ilm-debuutalbum,50,7
3043,https://www.hooandja.ee/projekt/ilm-debuutalbum,200,1
